STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_infr,Transport infrastructure,tra_meas,Traffic and transport measurement,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IE,Ireland,2022,,46,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IE,Ireland,2023,,46,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2008,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2009,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2010,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2011,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2012,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2019,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,IT,Italy,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2019,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LI,Liechtenstein,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2008,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2009,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2010,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2011,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2012,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2019,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LT,Lithuania,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2008,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2009,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2010,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2011,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2012,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2013,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2014,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2015,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2016,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2017,,38,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2018,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2019,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2020,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2021,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2022,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LU,Luxembourg,2023,,34,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2008,,716,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2009,,716,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2010,,716,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2011,,716,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2020,,302,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2021,,302,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2022,,307.800,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,LV,Latvia,2023,,273.800,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2009,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2010,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2011,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2012,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2019,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MD,Moldova,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2011,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2012,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,ME,Montenegro,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2008,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2009,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2010,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2011,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2012,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2013,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2014,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2015,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2016,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2017,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2018,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2019,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2020,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2021,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2022,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,MK,North Macedonia,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2008,,365,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2009,,146,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2010,,183,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2011,,175,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2012,,157,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2013,,157,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2014,,196,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2015,,196,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2016,,196,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2017,,196,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2018,,188,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2019,,191,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,NO,Norway,2023,,0,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,PL,Poland,2008,,3842,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,PL,Poland,2009,,3478,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,PL,Poland,2010,,3324,,,,,
dataflow,ESTAT:RAIL_IF_LINE_NA(1.0),Length of electric and non-electric railway lines by nature of transport,A,Annual,KM,Kilometre,TOTAL,Total,FR_ONL,Freight only,PL,Poland,2011,,3340,,,,,
