STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2015,,4175,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2016,,4360,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2017,,5128,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2018,,5151,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2019,,5292,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2020,,4726,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2021,,4937,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2022,,4928,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2023,,4629,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2024,,4569,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2013,,8494,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2014,,8829,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2015,,8439,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2016,,8370,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2017,,8477,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2018,,8373,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2019,,8134,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2020,,6908,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2021,,8190,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2022,,7838,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2023,,7488,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2024,,8113,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2013,,10750,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2014,,11601,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2015,,10178,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2016,,11424,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2017,,12676,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2018,,12637,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2019,,14707,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2020,,15345,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2021,,14621,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2022,,16081,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2023,,12997,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2024,,13704,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2013,,22401,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2014,,22143,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2015,,19342,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2016,,17053,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2017,,17167,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2018,,17206,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2019,,16884,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2013,,96449,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2014,,100267,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2015,,100163,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2016,,102835,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2017,,107579,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2018,,105271,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2019,,102575,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2020,,97512,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2021,,105255,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2022,,103870,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2023,,92443,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,AT,Austria,2024,,94431,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2014,,13506,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2015,,13677,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2016,,13155,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2017,,13254,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2018,,13514,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2019,,13693,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2020,,11414,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2021,,12305,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2022,,12685,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2023,,11464,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2024,,10069,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2013,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2014,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2015,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2016,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2017,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2018,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2019,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2020,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2021,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2022,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2023,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2024,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2013,,13539,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2014,,13691,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2015,,14635,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2016,,14226,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2017,,16030,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2018,,14796,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2019,,14948,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2020,,16374,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2021,,18048,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2022,,19291,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2023,,17105,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2024,,15643,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2013,,64999,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2014,,65375,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2015,,66089,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2016,,67846,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2017,,67157,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2018,,68719,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2019,,68658,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2020,,64987,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2021,,67901,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2022,,69319,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2023,,67108,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2024,,66187,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2013,,83957,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2014,,91556,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2015,,97280,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2016,,98034,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2017,,96516,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2018,,99307,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2019,,98804,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2020,,90902,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2021,,99550,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2022,,90797,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2023,,83120,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2024,,80408,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2013,,367533,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2014,,363975,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2015,,360134,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2016,,392962,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2017,,369386,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2018,,355000,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2019,,362624,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2020,,325161,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2021,,363646,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2022,,368876,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2023,,351819,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DE,Germany,2024,,337515,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2013,,7956,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2014,,8082,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2015,,8652,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2016,,9383,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2017,,9314,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2018,,9097,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2019,,8512,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2020,,8615,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2021,,6936,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2022,,7759,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2023,,6756,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2024,,6443,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2013,,43682,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2014,,36289,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2015,,28026,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2016,,25364,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2017,,27256,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2018,,27813,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2019,,21341,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2020,,15801,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2021,,23306,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2022,,17713,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2023,,10106,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2024,,6792,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2013,,1980,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2014,,2143,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2015,,1404,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2016,,1094,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2017,,1328,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2018,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2019,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2020,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2021,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2022,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2023,,,,,,C,confidential
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,EL,Greece,2024,,583,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2013,,24949,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2014,,28436,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2015,,28960,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2016,,26504,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2017,,27654,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2018,,27161,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2019,,26268,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2020,,22254,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2021,,24716,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2022,,24895,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2023,,23890,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,ES,Spain,2024,,21834,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2013,,36433,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2014,,37008,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2015,,33392,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2016,,36162,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2017,,38468,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2018,,40721,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2019,,38464,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2020,,38406,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2021,,40180,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2022,,31229,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2023,,27066,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FI,Finland,2024,,26640,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2013,,92712,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2014,,90826,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2015,,102743,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2016,,95913,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2017,,97824,,,,,
dataflow,ESTAT:TTR00006(1.0),Goods transport by rail,A,Annual,THS_T,Thousand tonnes,FR,France,2018,,87855,,,,,
